산업분류별 월별 전력사용량 ( 20241011 현재 ),,,,,,,
"시도 : 전체(시도), 시군구 : 전체(시 / 군 / 구)",,,,,,,
기간 : 2024년 07 월 ~ 2024년 07월,,,,,,,
년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),전기요금(원),평균판매단가(원/kWh)
202407,전체(시도),전체(시 / 군 / 구),가구내고용활동및달리분류되지않은자가소비생산활동,434 ,"296,694 ","68,545,489 ",231.0 
202407,전체(시도),전체(시 / 군 / 구),건설업,"85,258 ","342,547,098 ","68,849,096,845 ",201.0 
202407,전체(시도),전체(시 / 군 / 구),"공공행정,국방및사회보장행정","58,749 ","589,577,732 ","115,351,075,982 ",195.7 
202407,전체(시도),전체(시 / 군 / 구),광업,"3,579 ","135,234,317 ","27,540,127,067 ",203.6 
202407,전체(시도),전체(시 / 군 / 구),교육서비스업,"73,106 ","831,928,433 ","131,833,274,575 ",158.5 
202407,전체(시도),전체(시 / 군 / 구),국제및외국기관,212 ,"75,094,199 ","11,352,894,301 ",151.2 
202407,전체(시도),전체(시 / 군 / 구),금융및보험업,"15,478 ","144,862,107 ","28,070,260,781 ",193.8 
202407,전체(시도),전체(시 / 군 / 구),"농업,임업및어업","1,973,638 ","1,389,808,021 ","120,314,596,476 ",86.6 
202407,전체(시도),전체(시 / 군 / 구),도매및소매업,"553,375 ","1,839,836,516 ","337,047,188,967 ",183.2 
202407,전체(시도),전체(시 / 군 / 구),보건업및사회복지서비스업,"69,260 ","621,521,206 ","108,851,416,826 ",175.1 
202407,전체(시도),전체(시 / 군 / 구),부동산업,"1,257,989 ","3,892,078,343 ","753,127,810,711 ",193.5 
202407,전체(시도),전체(시 / 군 / 구),"사업시설관리,사업지원및임대서비스업","70,739 ","130,825,241 ","26,194,618,097 ",200.2 
202407,전체(시도),전체(시 / 군 / 구),"수도,하수및폐기물처리,원료재생업","97,006 ","1,082,810,005 ","185,414,768,292 ",171.2 
202407,전체(시도),전체(시 / 군 / 구),숙박및음식점업,"524,070 ","1,554,264,374 ","284,364,464,798 ",183.0 
202407,전체(시도),전체(시 / 군 / 구),"예술,스포츠및여가관련서비스업","67,878 ","419,118,112 ","79,237,757,464 ",189.1 
202407,전체(시도),전체(시 / 군 / 구),운수및창고업,"193,862 ","1,204,160,629 ","209,045,156,932 ",173.6 
202407,전체(시도),전체(시 / 군 / 구),"전기,가스,증기및공기조절공급업","179,295 ","897,469,796 ","172,907,693,790 ",192.7 
202407,전체(시도),전체(시 / 군 / 구),"전문,과학및기술서비스업","35,012 ","372,238,959 ","67,095,684,048 ",180.2 
202407,전체(시도),전체(시 / 군 / 구),정보통신업,"263,247 ","990,958,746 ","162,249,060,984 ",163.7 
202407,전체(시도),전체(시 / 군 / 구),제조업,"367,061 ","22,154,116,675 ","3,915,165,198,609 ",176.7 
202407,전체(시도),전체(시 / 군 / 구),"협회및단체,수리및기타개인서비스업","212,907 ","402,125,579 ","83,736,272,960 ",208.2 
합계,합계,합계,합계,"6,102,155","39,070,872,782","6,887,816,963,994",176.3
,,,,,,,
년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),전기요금(원),평균판매단가(원/kWh)
202407,강원특별자치도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,14 ,"9,048 ","2,070,414 ",228.8 
202407,강원특별자치도,전체,건설업,"6,447 ","12,748,888 ","2,744,362,253 ",215.3 
202407,강원특별자치도,전체,"공공행정,국방및사회보장행정","7,208 ","59,668,373 ","11,455,065,664 ",192 
202407,강원특별자치도,전체,광업,246 ,"35,503,172 ","6,608,367,294 ",186.1 
202407,강원특별자치도,전체,교육서비스업,"3,618 ","28,930,181 ","4,767,443,929 ",164.8 
202407,강원특별자치도,전체,국제및외국기관,5호미만제거,-,-,-
202407,강원특별자치도,전체,금융및보험업,"1,059 ","5,508,483 ","1,095,627,251 ",198.9 
202407,강원특별자치도,전체,"농업,임업및어업","127,384 ","62,441,691 ","5,559,621,699 ",89 
202407,강원특별자치도,전체,도매및소매업,"24,106 ","60,838,369 ","11,165,933,156 ",183.5 
202407,강원특별자치도,전체,보건업및사회복지서비스업,"3,788 ","20,218,012 ","3,602,872,531 ",178.2 
202407,강원특별자치도,전체,부동산업,"32,253 ","59,787,905 ","11,893,538,441 ",198.9 
202407,강원특별자치도,전체,"사업시설관리,사업지원및임대서비스업","2,523 ","3,093,981 ","659,555,670 ",213.2 
202407,강원특별자치도,전체,"수도,하수및폐기물처리,원료재생업","7,619 ","40,495,652 ","8,033,474,668 ",198.4 
202407,강원특별자치도,전체,숙박및음식점업,"38,493 ","113,203,826 ","21,014,340,014 ",185.6 
202407,강원특별자치도,전체,"예술,스포츠및여가관련서비스업","4,136 ","31,795,217 ","6,077,143,410 ",191.1 
202407,강원특별자치도,전체,운수및창고업,"7,574 ","23,294,537 ","4,400,943,137 ",188.9 
202407,강원특별자치도,전체,"전기,가스,증기및공기조절공급업","9,397 ","63,778,783 ","12,827,940,043 ",201.1 
202407,강원특별자치도,전체,"전문,과학및기술서비스업","2,234 ","4,912,769 ","1,002,990,258 ",204.2 
202407,강원특별자치도,전체,정보통신업,"16,792 ","43,906,108 ","7,159,444,836 ",163.1 
202407,강원특별자치도,전체,제조업,"8,481 ","368,958,026 ","63,534,292,079 ",172.2 
202407,강원특별자치도,전체,"협회및단체,수리및기타개인서비스업","10,793 ","14,765,630 ","3,223,927,240 ",218.3 
202407,강원특별자치도,전체,합계,"314,165 ","1,053,858,651 ","186,828,953,987 ",177.3
202407,경기도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,59 ,"49,331 ","10,279,106 ",208.4 
202407,경기도,전체,건설업,"24,030 ","102,646,715 ","20,665,761,660 ",201.3 
202407,경기도,전체,"공공행정,국방및사회보장행정","9,303 ","147,124,860 ","28,032,833,045 ",190.5 
202407,경기도,전체,광업,703 ,"18,690,564 ","4,077,435,886 ",218.2 
202407,경기도,전체,교육서비스업,"12,898 ","160,431,439 ","25,892,497,994 ",161.4 
202407,경기도,전체,국제및외국기관,39 ,"56,347,524 ","8,456,358,621 ",150.1 
202407,경기도,전체,금융및보험업,"2,081 ","18,381,286 ","3,624,646,272 ",197.2 
202407,경기도,전체,"농업,임업및어업","253,711 ","190,112,816 ","16,926,297,817 ",89 
202407,경기도,전체,도매및소매업,"114,641 ","504,154,586 ","92,433,042,957 ",183.3 
202407,경기도,전체,보건업및사회복지서비스업,"11,295 ","119,440,654 ","20,443,339,357 ",171.2 
202407,경기도,전체,부동산업,"337,445 ","1,096,302,231 ","212,599,867,010 ",193.9 
202407,경기도,전체,"사업시설관리,사업지원및임대서비스업","11,505 ","35,999,077 ","7,014,511,743 ",194.9 
202407,경기도,전체,"수도,하수및폐기물처리,원료재생업","18,187 ","304,824,698 ","52,018,796,981 ",170.7 
202407,경기도,전체,숙박및음식점업,"82,878 ","247,330,940 ","45,522,500,096 ",184.1 
202407,경기도,전체,"예술,스포츠및여가관련서비스업","11,984 ","106,523,551 ","19,841,323,960 ",186.3 
202407,경기도,전체,운수및창고업,"31,374 ","334,021,221 ","61,041,677,420 ",182.7 
202407,경기도,전체,"전기,가스,증기및공기조절공급업","41,397 ","208,839,815 ","38,095,000,063 ",182.4 
202407,경기도,전체,"전문,과학및기술서비스업","6,175 ","105,281,460 ","18,768,194,342 ",178.3 
202407,경기도,전체,정보통신업,"56,474 ","400,594,203 ","65,260,663,855 ",162.9 
202407,경기도,전체,제조업,"124,361 ","6,024,837,673 ","1,073,703,146,466 ",178.2 
202407,경기도,전체,"협회및단체,수리및기타개인서비스업","36,498 ","79,570,224 ","16,612,731,923 ",208.8 
202407,경기도,전체,합계,"1,187,038 ","10,261,504,868 ","1,831,040,906,574 ",178.4
202407,경상남도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,92 ,"38,525 ","11,395,931 ",295.8 
202407,경상남도,전체,건설업,"6,582 ","19,613,997 ","4,119,429,500 ",210 
202407,경상남도,전체,"공공행정,국방및사회보장행정","6,045 ","39,566,069 ","8,015,142,343 ",202.6 
202407,경상남도,전체,광업,204 ,"5,018,114 ","1,254,385,985 ",250 
202407,경상남도,전체,교육서비스업,"5,740 ","46,885,470 ","7,502,976,212 ",160 
202407,경상남도,전체,국제및외국기관,5호미만제거,-,-,-
202407,경상남도,전체,금융및보험업,"1,487 ","7,940,809 ","1,595,879,335 ",201 
202407,경상남도,전체,"농업,임업및어업","230,285 ","138,273,132 ","12,233,475,005 ",88.5 
202407,경상남도,전체,도매및소매업,"33,773 ","110,752,843 ","20,255,145,096 ",182.9 
202407,경상남도,전체,보건업및사회복지서비스업,"5,340 ","44,770,340 ","7,861,504,421 ",175.6 
202407,경상남도,전체,부동산업,"57,642 ","148,175,776 ","28,528,592,843 ",192.5 
202407,경상남도,전체,"사업시설관리,사업지원및임대서비스업","3,515 ","5,760,675 ","1,196,263,725 ",207.7 
202407,경상남도,전체,"수도,하수및폐기물처리,원료재생업","11,515 ","91,228,876 ","15,744,868,368 ",172.6 
202407,경상남도,전체,숙박및음식점업,"48,307 ","111,757,035 ","20,896,631,191 ",187 
202407,경상남도,전체,"예술,스포츠및여가관련서비스업","5,024 ","31,511,189 ","6,151,355,758 ",195.2 
202407,경상남도,전체,운수및창고업,"14,507 ","78,571,692 ","12,493,464,212 ",159 
202407,경상남도,전체,"전기,가스,증기및공기조절공급업","12,371 ","63,089,249 ","12,354,673,442 ",195.8 
202407,경상남도,전체,"전문,과학및기술서비스업","2,311 ","10,486,676 ","2,124,829,741 ",202.6 
202407,경상남도,전체,정보통신업,"20,486 ","32,378,113 ","5,428,445,228 ",167.7 
202407,경상남도,전체,제조업,"29,854 ","1,558,427,078 ","284,537,936,478 ",182.6 
202407,경상남도,전체,"협회및단체,수리및기타개인서비스업","24,824 ","38,777,604 ","7,799,911,643 ",201.1 
202407,경상남도,전체,합계,"519,904 ","2,583,023,262 ","460,106,306,457 ",178.1
202407,경상북도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,95 ,"43,376 ","12,660,464 ",291.9 
202407,경상북도,전체,건설업,"5,603 ","10,811,059 ","2,311,262,440 ",213.8 
202407,경상북도,전체,"공공행정,국방및사회보장행정","5,898 ","33,091,882 ","6,672,282,434 ",201.6 
202407,경상북도,전체,광업,292 ,"15,511,003 ","3,079,916,992 ",198.6 
202407,경상북도,전체,교육서비스업,"5,099 ","58,509,275 ","9,167,335,639 ",156.7 
202407,경상북도,전체,국제및외국기관,12 ,"4,703,556 ","718,797,935 ",152.8 
202407,경상북도,전체,금융및보험업,"1,475 ","7,563,580 ","1,508,270,945 ",199.4 
202407,경상북도,전체,"농업,임업및어업","377,884 ","186,528,623 ","16,246,519,325 ",87.1 
202407,경상북도,전체,도매및소매업,"39,359 ","99,534,744 ","18,192,948,515 ",182.8 
202407,경상북도,전체,보건업및사회복지서비스업,"5,623 ","32,344,532 ","5,710,216,967 ",176.5 
202407,경상북도,전체,부동산업,"59,862 ","96,533,468 ","18,974,956,486 ",196.6 
202407,경상북도,전체,"사업시설관리,사업지원및임대서비스업","6,631 ","8,221,750 ","1,702,745,247 ",207.1 
202407,경상북도,전체,"수도,하수및폐기물처리,원료재생업","9,833 ","74,801,849 ","13,057,256,764 ",174.6 
202407,경상북도,전체,숙박및음식점업,"43,970 ","103,730,259 ","19,372,656,787 ",186.8 
202407,경상북도,전체,"예술,스포츠및여가관련서비스업","5,154 ","29,026,716 ","5,670,149,816 ",195.3 
202407,경상북도,전체,운수및창고업,"28,297 ","66,935,068 ","9,764,091,461 ",145.9 
202407,경상북도,전체,"전기,가스,증기및공기조절공급업","13,078 ","82,867,220 ","17,238,226,804 ",208 
202407,경상북도,전체,"전문,과학및기술서비스업","2,421 ","12,515,705 ","2,374,888,359 ",189.8 
202407,경상북도,전체,정보통신업,"19,956 ","34,483,069 ","5,847,512,323 ",169.6 
202407,경상북도,전체,제조업,"26,466 ","2,217,651,540 ","384,083,478,462 ",173.2 
202407,경상북도,전체,"협회및단체,수리및기타개인서비스업","18,111 ","27,319,250 ","5,681,682,677 ",208 
202407,경상북도,전체,합계,"675,119 ","3,202,727,524 ","547,387,856,842 ",170.9
202407,광주광역시,전체,가구내고용활동및달리분류되지않은자가소비생산활동,7 ,"5,221 ","1,144,980 ",219.3 
202407,광주광역시,전체,건설업,"1,273 ","6,182,579 ","1,204,762,470 ",194.9 
202407,광주광역시,전체,"공공행정,국방및사회보장행정",923 ,"9,637,499 ","1,912,150,263 ",198.4 
202407,광주광역시,전체,광업,20 ,"208,588 ","47,842,685 ",229.4 
202407,광주광역시,전체,교육서비스업,"2,995 ","30,775,642 ","4,797,159,183 ",155.9 
202407,광주광역시,전체,국제및외국기관,5호미만제거,-,-,-
202407,광주광역시,전체,금융및보험업,489 ,"4,414,066 ","886,130,764 ",200.8 
202407,광주광역시,전체,"농업,임업및어업","12,061 ","5,591,487 ","512,985,407 ",91.7 
202407,광주광역시,전체,도매및소매업,"13,976 ","46,795,296 ","8,470,119,641 ",181 
202407,광주광역시,전체,보건업및사회복지서비스업,"2,371 ","21,933,677 ","3,923,765,761 ",178.9 
202407,광주광역시,전체,부동산업,"34,589 ","82,778,390 ","15,982,013,865 ",193.1 
202407,광주광역시,전체,"사업시설관리,사업지원및임대서비스업","4,132 ","4,642,850 ","955,040,187 ",205.7 
202407,광주광역시,전체,"수도,하수및폐기물처리,원료재생업","1,393 ","15,568,115 ","2,677,584,988 ",172 
202407,광주광역시,전체,숙박및음식점업,"15,836 ","44,009,831 ","7,939,305,622 ",180.4 
202407,광주광역시,전체,"예술,스포츠및여가관련서비스업","2,370 ","10,833,493 ","2,015,969,294 ",186.1 
202407,광주광역시,전체,운수및창고업,"2,005 ","16,408,155 ","2,957,345,821 ",180.2 
202407,광주광역시,전체,"전기,가스,증기및공기조절공급업","4,242 ","6,691,408 ","1,280,986,527 ",191.4 
202407,광주광역시,전체,"전문,과학및기술서비스업","1,111 ","6,871,592 ","1,314,215,706 ",191.3 
202407,광주광역시,전체,정보통신업,"7,550 ","28,517,551 ","4,673,415,838 ",163.9 
202407,광주광역시,전체,제조업,"5,844 ","251,681,194 ","45,717,129,437 ",181.6 
202407,광주광역시,전체,"협회및단체,수리및기타개인서비스업","6,461 ","12,735,245 ","2,639,319,754 ",207.2 
202407,광주광역시,전체,합계,"119,648 ","606,281,879 ","109,908,388,193 ",181.3
202407,대구광역시,전체,가구내고용활동및달리분류되지않은자가소비생산활동,7 ,"2,813 ","781,648 ",277.9 
202407,대구광역시,전체,건설업,"2,897 ","10,773,306 ","2,113,786,903 ",196.2 
202407,대구광역시,전체,"공공행정,국방및사회보장행정","1,391 ","20,738,699 ","4,229,811,090 ",204 
202407,대구광역시,전체,광업,68 ,"2,102,677 ","412,379,176 ",196.1 
202407,대구광역시,전체,교육서비스업,"4,438 ","40,764,924 ","6,356,162,653 ",155.9 
202407,대구광역시,전체,국제및외국기관,5호미만제거,-,-,-
202407,대구광역시,전체,금융및보험업,937 ,"8,683,708 ","1,688,658,318 ",194.5 
202407,대구광역시,전체,"농업,임업및어업","28,859 ","12,612,998 ","1,110,016,829 ",88 
202407,대구광역시,전체,도매및소매업,"28,314 ","89,676,602 ","16,331,621,466 ",182.1 
202407,대구광역시,전체,보건업및사회복지서비스업,"3,588 ","37,503,281 ","6,646,130,802 ",177.2 
202407,대구광역시,전체,부동산업,"54,808 ","129,944,990 ","24,917,667,193 ",191.8 
202407,대구광역시,전체,"사업시설관리,사업지원및임대서비스업","4,400 ","6,665,985 ","1,347,874,301 ",202.2 
202407,대구광역시,전체,"수도,하수및폐기물처리,원료재생업","2,254 ","43,549,301 ","7,423,747,861 ",170.5 
202407,대구광역시,전체,숙박및음식점업,"25,820 ","73,039,015 ","13,223,175,784 ",181 
202407,대구광역시,전체,"예술,스포츠및여가관련서비스업","3,654 ","16,464,763 ","3,063,137,704 ",186 
202407,대구광역시,전체,운수및창고업,"3,544 ","42,428,167 ","7,812,676,836 ",184.1 
202407,대구광역시,전체,"전기,가스,증기및공기조절공급업","6,926 ","30,027,993 ","5,577,087,132 ",185.7 
202407,대구광역시,전체,"전문,과학및기술서비스업","1,640 ","7,537,335 ","1,402,933,435 ",186.1 
202407,대구광역시,전체,정보통신업,"11,248 ","26,075,901 ","4,303,217,644 ",165 
202407,대구광역시,전체,제조업,"19,751 ","486,714,915 ","86,135,211,393 ",177 
202407,대구광역시,전체,"협회및단체,수리및기타개인서비스업","11,398 ","21,314,062 ","4,295,591,771 ",201.5 
202407,대구광역시,전체,합계,"215,942 ","1,106,621,435 ","198,391,669,939 ",179.3
202407,대전광역시,전체,건설업,"1,255 ","17,858,351 ","3,097,182,890 ",173.4 
202407,대전광역시,전체,"공공행정,국방및사회보장행정",809 ,"19,283,294 ","3,545,547,345 ",183.9 
202407,대전광역시,전체,광업,19 ,"108,128 ","32,363,299 ",299.3 
202407,대전광역시,전체,교육서비스업,"2,258 ","41,430,196 ","6,316,023,092 ",152.4 
202407,대전광역시,전체,국제및외국기관,5호미만제거,-,-,-
202407,대전광역시,전체,금융및보험업,421 ,"5,077,748 ","1,035,072,237 ",203.8 
202407,대전광역시,전체,"농업,임업및어업","8,924 ","2,540,224 ","256,825,902 ",101.1 
202407,대전광역시,전체,도매및소매업,"20,864 ","67,815,591 ","12,600,800,930 ",185.8 
202407,대전광역시,전체,보건업및사회복지서비스업,"2,026 ","21,296,120 ","3,774,150,487 ",177.2 
202407,대전광역시,전체,부동산업,"23,119 ","83,299,924 ","16,210,692,550 ",194.6 
202407,대전광역시,전체,"사업시설관리,사업지원및임대서비스업","1,938 ","3,796,571 ","726,783,589 ",191.4 
202407,대전광역시,전체,"수도,하수및폐기물처리,원료재생업","1,122 ","19,186,836 ","3,184,139,014 ",166 
202407,대전광역시,전체,숙박및음식점업,"13,228 ","39,174,305 ","7,140,315,525 ",182.3 
202407,대전광역시,전체,"예술,스포츠및여가관련서비스업","2,074 ","8,488,205 ","1,642,144,350 ",193.5 
202407,대전광역시,전체,운수및창고업,"1,342 ","13,017,092 ","2,330,618,799 ",179 
202407,대전광역시,전체,"전기,가스,증기및공기조절공급업","4,772 ","11,231,303 ","1,994,120,076 ",177.6 
202407,대전광역시,전체,"전문,과학및기술서비스업",963 ,"95,236,238 ","16,363,632,388 ",171.8 
202407,대전광역시,전체,정보통신업,"6,678 ","30,118,299 ","4,847,877,496 ",161 
202407,대전광역시,전체,제조업,"5,460 ","195,716,407 ","34,786,356,593 ",177.7 
202407,대전광역시,전체,"협회및단체,수리및기타개인서비스업","6,261 ","10,945,716 ","2,383,719,626 ",217.8 
202407,대전광역시,전체,합계,"103,533 ","685,620,548 ","122,268,366,188 ",178.3
202407,부산광역시,전체,가구내고용활동및달리분류되지않은자가소비생산활동,53 ,"72,359 ","14,508,068 ",200.5 
202407,부산광역시,전체,건설업,"2,967 ","21,316,839 ","4,263,322,107 ",200 
202407,부산광역시,전체,"공공행정,국방및사회보장행정","1,861 ","21,923,880 ","4,228,141,635 ",192.9 
202407,부산광역시,전체,광업,184 ,"1,355,512 ","297,558,923 ",219.5 
202407,부산광역시,전체,교육서비스업,"4,062 ","47,469,793 ","7,474,323,699 ",157.5 
202407,부산광역시,전체,국제및외국기관,9 ,"493,551 ","98,733,718 ",200 
202407,부산광역시,전체,금융및보험업,986 ,"9,518,698 ","1,886,638,548 ",198.2 
202407,부산광역시,전체,"농업,임업및어업","13,117 ","7,633,253 ","773,398,764 ",101.3 
202407,부산광역시,전체,도매및소매업,"33,628 ","117,410,718 ","21,609,179,265 ",184 
202407,부산광역시,전체,보건업및사회복지서비스업,"3,975 ","43,695,913 ","7,808,303,492 ",178.7 
202407,부산광역시,전체,부동산업,"72,569 ","192,913,375 ","37,567,671,493 ",194.7 
202407,부산광역시,전체,"사업시설관리,사업지원및임대서비스업","2,250 ","4,243,990 ","893,084,841 ",210.4 
202407,부산광역시,전체,"수도,하수및폐기물처리,원료재생업","4,566 ","45,350,704 ","7,817,454,099 ",172.4 
202407,부산광역시,전체,숙박및음식점업,"32,275 ","109,374,356 ","19,744,525,497 ",180.5 
202407,부산광역시,전체,"예술,스포츠및여가관련서비스업","2,976 ","18,896,066 ","3,471,635,289 ",183.7 
